people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,total_vaccinations,Johnson&Johnson,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,Sinovac,CanSino,Sputnik V,Sinopharm/Beijing,month,day
5048.0,2324.274877335764,77.0,8.890975352231795,8.890975352231795,4.093714470325645,1356.0,5048.0,0,1,0,0,0,0,0,0,2,28
3927.0,2324.274877335764,77.0,9.04,6.92,2.12,1356.0,5130.0,0,1,0,0,0,0,0,0,3,1
4009.0,2324.274877335764,82.0,9.179826373976251,7.060998452277588,4.093714470325645,1444.0,5212.0,0,1,0,0,0,0,0,0,3,2
4097.0,2324.274877335764,88.0,9.334819605156204,7.21599168345754,4.093714470325645,1550.0,5300.0,0,1,0,0,0,0,0,0,3,3
4190.0,2324.274877335764,93.0,9.498619269925925,7.379791348227263,4.093714470325645,1638.0,5393.0,0,1,0,0,0,0,0,0,3,4
4288.0,2324.274877335764,98.0,9.671225368285418,7.552397446586754,4.093714470325645,1726.0,5491.0,0,1,0,0,0,0,0,0,3,5
4391.0,2324.274877335764,103.0,9.85263790023468,7.733809978536017,4.093714470325645,1814.0,5594.0,0,1,0,0,0,0,0,0,3,6
4499.0,2324.274877335764,108.0,10.042856865773711,7.924028944075049,4.093714470325645,1902.0,5702.0,0,1,0,0,0,0,0,0,3,7
4612.0,2324.274877335764,113.0,10.241882264902515,8.123054343203851,4.093714470325645,1990.0,5815.0,0,1,0,0,0,0,0,0,3,8
4725.0,2324.274877335764,113.0,10.440907664031316,8.322079742332653,4.093714470325645,1990.0,5928.0,0,1,0,0,0,0,0,0,3,9
4838.0,2324.274877335764,113.0,10.639933063160118,8.521105141461454,4.093714470325645,1990.0,6041.0,0,1,0,0,0,0,0,0,3,10
4951.0,2324.274877335764,113.0,10.83895846228892,8.720130540590256,4.093714470325645,1990.0,6154.0,0,1,0,0,0,0,0,0,3,11
5064.0,2331.6418341577473,113.0,11.037983861417722,8.91915593971906,4.106689793527945,1990.0,6267.0,0,1,0,0,0,0,0,0,3,12
5177.0,2383.6709667130053,113.0,11.237009260546523,9.118181338847862,4.198328013644189,1990.0,6380.0,0,1,0,0,0,0,0,0,3,13
5290.0,2435.700099268263,113.0,11.436034659675325,9.317206737976663,4.289966233760432,1990.0,6493.0,0,1,0,0,0,0,0,0,3,14
5403.0,2487.729231823521,113.0,11.635060058804129,9.516232137105465,4.381604453876676,1990.0,6606.0,0,1,0,0,0,0,0,0,3,15
5516.0,2539.7583643787784,113.0,11.83408545793293,9.715257536234267,4.473242673992919,1990.0,6719.0,0,1,0,0,0,0,0,0,3,16
5629.0,2591.7874969340364,113.0,12.033110857061732,9.914282935363069,4.564880894109163,1990.0,6832.0,0,1,0,0,0,0,0,0,3,17
5742.0,2643.816629489294,113.0,12.232136256190534,10.113308334491872,4.656519114225407,1990.0,6945.0,0,1,0,0,0,0,0,0,3,18
5855.0,2695.845762044552,113.0,12.431161655319336,10.312333733620674,4.748157334341651,1990.0,7058.0,0,1,0,0,0,0,0,0,3,19
5968.0,2747.8748945998095,113.0,12.630187054448138,10.511359132749476,4.839795554457894,1990.0,7171.0,0,1,0,0,0,0,0,0,3,20
6081.0,2799.9040271550675,113.0,12.829212453576941,10.710384531878278,4.9314337745741375,1990.0,7284.0,0,1,0,0,0,0,0,0,3,21
6194.0,2851.9331597103255,113.0,13.028237852705743,10.90940993100708,5.0230719946903815,1990.0,7397.0,0,1,0,0,0,0,0,0,3,22
6307.0,2903.962292265583,113.0,13.227263251834545,11.108435330135881,5.114710214806625,1990.0,7510.0,0,1,0,0,0,0,0,0,3,23
6420.0,2955.991424820841,113.0,13.426288650963347,11.307460729264683,5.2063484349228695,1990.0,7623.0,0,1,0,0,0,0,0,0,3,24
6533.0,3008.0205573760986,113.0,13.625314050092149,11.506486128393487,5.297986655039113,1990.0,7736.0,0,1,0,0,0,0,0,0,3,25
6646.0,3060.0496899313566,113.0,13.82433944922095,11.705511527522289,5.389624875155357,1990.0,7849.0,0,1,0,0,0,0,0,0,3,26
6759.0,3112.078822486614,113.0,14.023364848349752,11.90453692665109,5.4812630952716,1990.0,7962.0,0,1,0,0,0,0,0,0,3,27
6872.0,3164.107955041872,113.0,14.222390247478556,12.103562325779892,5.572901315387844,1990.0,8075.0,0,1,0,0,0,0,0,0,3,28
6985.0,3216.1370875971297,113.0,14.421415646607358,12.302587724908694,5.664539535504087,1990.0,8188.0,0,1,0,0,0,0,0,0,3,29
7098.0,3268.1662201523877,113.0,14.62044104573616,12.501613124037496,5.756177755620331,1990.0,8301.0,0,1,0,0,0,0,0,0,3,30
7211.0,3320.1953527076453,113.0,14.819466444864961,12.7006385231663,5.847815975736575,1990.0,8414.0,0,1,0,0,0,0,0,0,3,31
7324.0,3372.2244852629033,113.0,15.018491843993763,12.899663922295101,5.939454195852818,1990.0,8527.0,0,1,0,0,0,0,0,0,4,1
7437.0,3424.253617818161,113.0,15.217517243122565,13.098689321423903,6.031092415969061,1990.0,8640.0,0,1,0,0,0,0,0,0,4,2
7550.0,3476.282750373419,113.0,15.416542642251368,13.297714720552705,6.122730636085305,1990.0,8753.0,0,1,0,0,0,0,0,0,4,3
7663.0,3528.3118829286764,113.0,15.61556804138017,13.496740119681506,6.214368856201548,1990.0,8866.0,0,1,0,0,0,0,0,0,4,4
7776.0,3580.3410154839344,113.0,15.814593440508972,13.695765518810308,6.306007076317792,1990.0,8979.0,0,1,0,0,0,0,0,0,4,5
7889.0,3632.3701480391924,113.0,16.013618839637775,13.894790917939112,6.397645296434036,1990.0,9092.0,0,1,0,0,0,0,0,0,4,6
8002.0,3684.39928059445,113.0,16.212644238766575,14.093816317067914,6.48928351655028,1990.0,9205.0,0,1,0,0,0,0,0,0,4,7
8115.0,3736.428413149708,113.0,16.41166963789538,14.292841716196715,6.580921736666524,1990.0,9318.0,0,1,0,0,0,0,0,0,4,8
5296.0,4259.0,113.0,16.83,9.33,7.5,1990.0,9555.0,0,1,0,0,0,0,0,0,4,9
5405.0,4259.0,109.0,17.021074842307463,9.519754710541374,7.5013201317660885,1920.0,9664.0,0,1,0,0,0,0,0,0,4,10
5510.0,4259.0,105.0,17.206009947692632,9.704689815926544,7.5013201317660885,1850.0,9769.0,0,1,0,0,0,0,0,0,4,11
5531.0,4277.0,101.0,17.28,9.74,7.53,1779.0,9808.0,0,1,0,0,0,0,0,0,4,12
5700.0,4296.0,112.0,17.61,10.04,7.57,1973.0,9996.0,0,1,0,0,0,0,0,0,4,13
5845.0,4297.0,116.0,17.86,10.3,7.57,2043.0,10142.0,0,1,0,0,0,0,0,0,4,14
5935.0,4297.0,113.0,18.02,10.45,7.57,1990.0,10232.0,0,1,0,0,0,0,0,0,4,15
6270.0,4297.0,145.0,18.61,11.04,7.57,2554.0,10567.0,0,1,0,0,0,0,0,0,4,16
6422.0,4297.0,152.0,18.879232329748934,11.310983302700592,7.568249027048341,2677.0,10719.0,0,1,0,0,0,0,0,0,4,17
6581.0,4297.0,159.0,19.159276917903618,11.591027890855278,7.568249027048341,2801.0,10878.0,0,1,0,0,0,0,0,0,4,18
6677.0,4297.0,167.0,19.33,11.76,7.57,2942.0,10974.0,0,1,0,0,0,0,0,0,4,19
7210.0,4298.0,216.0,20.27,12.7,7.57,3805.0,11508.0,0,1,0,0,0,0,0,0,4,20
7935.0,4298.0,299.0,21.55,13.98,7.57,5267.0,12233.0,0,1,0,0,0,0,0,0,4,21
8136.0,4298.0,315.0,21.9,14.33,7.57,5549.0,12434.0,0,1,0,0,0,0,0,0,4,22
8561.0,4298.0,327.0,22.65,15.08,7.57,5760.0,12859.0,0,1,0,0,0,0,0,0,4,23
8881.0,4298.0,320.0,23.211997655915773,15.641987342149479,7.570010313766295,5637.0,13179.0,0,1,0,0,0,0,0,0,4,24
9193.0,4298.0,312.0,23.761519111917423,16.191508798151126,7.570010313766295,5496.0,13491.0,0,1,0,0,0,0,0,0,4,25
8810.0,4298.0,305.0,23.09,15.52,7.57,5372.0,13108.0,0,1,0,0,0,0,0,0,4,26
8835.0,4379.0,244.0,23.28,15.56,7.71,4298.0,13214.0,0,1,0,0,0,0,0,0,4,27
8858.0,4989.0,231.0,24.39,15.6,8.79,4069.0,13847.0,0,1,0,0,0,0,0,0,4,28
8867.0,5272.0,244.0,24.9,15.62,9.29,4298.0,14139.0,0,1,0,0,0,0,0,0,4,29
9051.0,5272.0,184.0,25.22690966125515,15.94140608420166,9.285503577053491,3241.0,14323.0,0,1,0,0,0,0,0,0,4,30
9225.0,5272.0,174.0,25.533373550179146,16.247869973125656,9.285503577053491,3065.0,14497.0,0,1,0,0,0,0,0,0,5,1
9388.0,5272.0,163.0,25.820463285205648,16.534959708152158,9.285503577053491,2871.0,14660.0,0,1,0,0,0,0,0,0,5,2
8900.0,5276.0,153.0,24.97,15.68,9.29,2695.0,14176.0,0,1,0,0,0,0,0,0,5,3
8900.0,5277.0,138.0,24.97,15.68,9.3,2431.0,14177.0,0,1,0,0,0,0,0,0,5,4
8952.0,5277.0,52.0,25.061348709767476,15.767038699124214,9.294310010643262,916.0,14229.0,0,1,0,0,0,0,0,0,5,5
8967.0,5277.0,15.0,25.087768010536784,15.793457999893525,9.294310010643262,264.0,14244.0,0,1,0,0,0,0,0,0,5,6
8994.0,5284.0,19.0,25.15,15.84,9.31,335.0,14278.0,0,1,0,0,0,0,0,0,5,7
9035.0,5284.0,41.0,25.219864514383335,15.913225496714396,9.306639017668939,722.0,14319.0,0,1,0,0,0,0,0,0,5,8
9098.0,5284.0,63.0,25.330825577614437,16.0241865599455,9.306639017668939,1110.0,14382.0,0,1,0,0,0,0,0,0,5,9
9326.0,5445.0,85.0,26.02,16.43,9.59,1497.0,14771.0,0,1,0,0,0,0,0,0,5,10
9432.0,5482.0,105.0,26.27,16.61,9.66,1850.0,14914.0,0,1,0,0,0,0,0,0,5,11
9715.0,5593.0,157.0,26.96,17.11,9.85,2765.0,15308.0,0,1,0,0,0,0,0,0,5,12
9936.0,5593.0,221.0,27.351021443107676,17.50014482959095,9.850876613516725,3893.0,15529.0,0,1,0,0,0,0,0,0,5,13
10222.0,6046.0,284.0,28.65,18.01,10.65,5002.0,16268.0,0,1,0,0,0,0,0,0,5,14
10533.0,6046.0,311.0,29.200372496959375,18.55163300020949,10.648739496749888,5478.0,16579.0,0,1,0,0,0,0,0,0,5,15
10871.0,6046.0,338.0,29.795687407627828,19.14694791087794,10.648739496749888,5954.0,16917.0,0,1,0,0,0,0,0,0,5,16
10921.0,6403.0,365.0,30.52,19.24,11.28,6429.0,17324.0,0,1,0,0,0,0,0,0,5,17
11475.0,6986.0,507.0,32.52,20.21,12.31,8930.0,18461.0,0,1,0,0,0,0,0,0,5,18
11577.0,7664.0,562.0,33.89,20.39,13.5,9899.0,19241.0,0,1,0,0,0,0,0,0,5,19
12112.0,7664.0,535.0,34.831206134258316,21.332704727858857,13.49850140639946,9424.0,19776.0,0,1,0,0,0,0,0,0,5,20
11628.0,8198.0,508.0,34.92,20.48,14.44,8948.0,19826.0,0,1,0,0,0,0,0,0,5,21
12095.0,8198.0,467.0,35.741791367440534,21.302762853653636,14.439028513786898,8226.0,20293.0,0,1,0,0,0,0,0,0,5,22
12521.0,8198.0,426.0,36.49209950928894,22.053070995502043,14.439028513786898,7504.0,20719.0,0,1,0,0,0,0,0,0,5,23
12906.0,8198.0,385.0,37.17019489570123,22.73116638191433,14.439028513786898,6782.0,21104.0,0,1,0,0,0,0,0,0,5,24
11822.0,8261.0,232.0,35.37,20.82,14.55,4087.0,20083.0,0,1,0,0,0,0,0,0,5,25
12282.0,8324.0,195.0,36.3,21.63,14.66,3435.0,20606.0,0,1,0,0,0,0,0,0,5,26
12584.0,8326.0,197.0,36.83,22.17,14.67,3470.0,20910.0,0,1,0,0,0,0,0,0,5,27
13361.0,8333.0,155.0,36.83,23.53,14.68,2730.0,20910.0,0,1,0,0,0,0,0,0,5,28
13563.0,8333.0,202.0,37.184285189444864,23.88833175561011,14.676802220710687,3558.0,21112.0,0,1,0,0,0,0,0,0,5,29
13361.0,8333.0,248.0,38.21,23.53,14.68,4368.0,21694.0,0,1,0,0,0,0,0,0,5,30
14036.0,8340.0,337.0,39.41,24.72,14.69,5936.0,22376.0,0,1,0,0,0,0,0,0,5,31
14691.0,8389.0,428.0,40.65,25.88,14.78,7539.0,23080.0,0,1,0,0,0,0,0,0,6,1
15516.0,8395.0,472.0,42.12,27.33,14.79,8314.0,23911.0,0,1,0,0,0,0,0,0,6,2
16879.0,8456.0,632.0,44.63,29.73,14.89,11132.0,25335.0,0,1,0,0,0,0,0,0,6,3
17598.0,8465.0,736.0,45.91,31.0,14.91,12964.0,26063.0,0,1,0,0,0,0,0,0,6,4
18284.0,8465.0,686.0,47.11265841855156,32.20336635107095,14.909292067480616,12083.0,26749.0,0,1,0,0,0,0,0,0,6,5
18919.0,8710.966007194002,635.0,48.231075484452354,33.32178341697174,15.34250872901959,11185.0,27384.0,0,1,0,0,0,0,0,0,6,6
17679.0,8710.966007194002,544.0,46.12,31.14,14.98,9582.0,26182.0,0,1,0,0,0,0,0,0,6,7
17897.0,8710.966007194002,478.0,46.54,31.52,15.02,8420.0,26423.0,0,1,0,0,0,0,0,0,6,8
19523.0,8710.966007194002,594.0,49.44,34.39,15.05,10463.0,28068.0,0,1,0,0,0,0,0,0,6,9
19956.0,8710.966007194002,457.0,50.26,35.15,15.1,8050.0,28531.0,0,1,0,0,0,0,0,0,6,10
20216.0,8710.966007194002,395.0,50.78,35.61,15.17,6958.0,28827.0,0,1,0,0,0,0,0,0,6,11
20678.0,9520.870822810803,462.0,51.58632668215473,36.41988675385282,16.768983323572446,8138.0,29289.0,0,1,0,0,0,0,0,0,6,12
21208.0,9764.901267539002,530.0,52.51980864267034,37.35336871436844,17.19879090464863,9336.0,29819.0,0,1,0,0,0,0,0,0,6,13
21008.0,9764.901267539002,597.0,53.48,37.0,16.48,10516.0,30364.0,0,1,0,0,0,0,0,0,6,14
21179.0,9764.901267539002,595.0,53.88,37.31,16.57,10481.0,30588.0,0,1,0,0,0,0,0,0,6,15
21381.0,9764.901267539002,423.0,54.65,37.66,16.99,7451.0,31026.0,0,1,0,0,0,0,0,0,6,16
21673.0,9999.0,449.0,55.79,38.18,17.61,7909.0,31672.0,0,1,0,0,0,0,0,0,6,17
21863.0,10312.0,478.0,56.67,38.51,18.16,8420.0,32175.0,0,1,0,0,0,0,0,0,6,18
22276.0,10312.0,413.0,57.396811564684974,39.23442292914332,18.162388635541653,7275.0,32588.0,0,1,0,0,0,0,0,0,6,19
22624.0,10416.876946284534,348.0,58.00973934253297,39.84735070699131,18.347107008052177,6130.0,32936.0,0,1,0,0,0,0,0,0,6,20
22907.0,10547.179995073366,283.0,58.50818348371395,40.34579484817229,18.576608037192862,4985.0,33219.0,0,1,0,0,0,0,0,0,6,21
22018.0,10547.179995073366,259.0,57.08,38.78,18.29,4562.0,32403.0,0,1,0,0,0,0,0,0,6,22
23009.0,10547.179995073366,343.0,58.88,40.53,18.35,6042.0,33425.0,0,1,0,0,0,0,0,0,6,23
24158.0,10547.179995073366,418.0,60.94,42.55,18.39,7363.0,34596.0,0,1,0,0,0,0,0,0,6,24
25108.0,10547.179995073366,483.0,62.63,44.23,18.4,8508.0,35554.0,0,1,0,0,0,0,0,0,6,25
25592.0,11783.447436762455,484.0,63.47325074162627,45.07484968587878,20.754029462078826,8525.0,36038.0,0,1,0,0,0,0,0,0,6,26
26077.0,12006.758315428826,485.0,64.32747479983396,45.92907374408647,21.147343946648544,8543.0,36523.0,0,1,0,0,0,0,0,0,6,27
25298.0,12006.758315428826,486.0,62.97,44.56,18.41,8561.0,35751.0,0,1,0,0,0,0,0,0,6,28
26425.0,12006.758315428826,656.0,65.17,46.55,18.62,11555.0,36998.0,0,1,0,0,0,0,0,0,6,29
28030.0,12006.758315428826,835.0,69.17,49.37,19.8,14708.0,39270.0,0,1,0,0,0,0,0,0,6,30
29234.0,12414.0,1007.0,73.36,51.49,21.87,17738.0,41648.0,0,1,0,0,0,0,0,0,7,1
30081.0,13030.0,1080.0,75.94,52.99,22.95,19023.0,43111.0,0,1,0,0,0,0,0,0,7,2
31177.0,14354.975802436036,1096.0,77.86120194059251,54.91163600565188,25.283228217381662,19305.0,44207.0,0,1,0,0,0,0,0,0,7,3
32289.0,14866.979301563882,1112.0,79.81975277095735,56.87018683601673,26.185013179941514,19587.0,45319.0,0,1,0,0,0,0,0,0,7,4
30169.0,14866.979301563882,1128.0,76.88,53.14,23.74,19869.0,43647.0,0,1,0,0,0,0,0,0,7,5
30377.0,14866.979301563882,1035.0,77.94,53.51,24.43,18231.0,44246.0,0,1,0,0,0,0,0,0,7,6
31079.0,14877.0,955.0,80.95,54.74,26.2,16822.0,45956.0,0,1,0,0,0,0,0,0,7,7
31311.0,15435.0,728.0,82.34,55.15,27.19,12823.0,46746.0,0,1,0,0,0,0,0,0,7,8
31494.0,16477.0,694.0,84.5,55.47,29.02,12224.0,47971.0,0,1,0,0,0,0,0,0,7,9
32252.0,16477.0,758.0,85.8257404791805,56.805019227452426,29.02072125172807,13352.0,48729.0,0,1,0,0,0,0,0,0,7,10
33073.0,16477.0,821.0,87.27175687462073,58.251035622892665,29.02072125172807,14461.0,49550.0,0,1,0,0,0,0,0,0,7,11
31798.0,18040.0,884.0,87.79,56.01,31.78,15571.0,49838.0,0,1,0,0,0,0,0,0,7,12
31935.0,18532.0,889.0,88.89,56.25,32.64,15659.0,50467.0,0,1,0,0,0,0,0,0,7,13
32168.0,18658.0,696.0,89.53,56.66,32.86,12260.0,50826.0,0,1,0,0,0,0,0,0,7,14
0.0,0.0,696.0,0.0,0.0,0.0,6185.91312561197,0.0,0,0,1,0,0,0,0,0,2,11
29.0,13.35260923984492,29.0,0.025774638023383208,0.025774638023383208,0.011867540338782234,258.0,29.0,0,0,1,0,0,0,0,0,2,12
58.0,26.70521847968984,29.0,0.051549276046766415,0.051549276046766415,0.02373508067756447,258.0,58.0,0,0,1,0,0,0,0,0,2,13
87.0,40.05782771953476,29.0,0.07732391407014962,0.07732391407014962,0.0356026210163467,258.0,87.0,0,0,1,0,0,0,0,0,2,14
116.0,53.41043695937968,29.0,0.10309855209353283,0.10309855209353283,0.04747016135512894,258.0,116.0,0,0,1,0,0,0,0,0,2,15
146.0,67.22348100059857,29.0,0.13,0.13,0.0597469272228347,258.0,146.0,0,0,1,0,0,0,0,0,2,16
195.0,89.78478626792274,49.0,0.17331222119171466,0.17331222119171466,0.07979897814008743,435.0,195.0,0,0,1,0,0,0,0,0,2,17
259.0,119.25261355585636,64.0,0.23019418096745692,0.23019418096745692,0.10598941199119306,569.0,259.0,0,0,1,0,0,0,0,0,2,18
340.0,156.54783246714734,81.0,0.3021854113086307,0.3021854113086307,0.13913667983399863,720.0,340.0,0,0,1,0,0,0,0,0,2,19
439.0,202.13087780316965,99.0,0.390174692836732,0.390174692836732,0.1796500071974276,880.0,439.0,0,0,1,0,0,0,0,0,2,20
555.0,255.54131476254932,116.0,0.4932732449302648,0.4932732449302648,0.22712016855255657,1031.0,555.0,0,0,1,0,0,0,0,0,2,21
688.0,316.7791433452864,133.0,0.6114810675892292,0.6114810675892292,0.28154716389938544,1182.0,688.0,0,0,1,0,0,0,0,0,2,22
1200.0,552.5217616487553,151.0,1.07,1.07,0.49107063470823037,1342.0,1200.0,0,0,1,0,0,0,0,0,2,23
1415.0,651.5152439441573,215.0,1.2576245794168013,1.2576245794168013,0.5790541234267884,1911.0,1415.0,0,0,1,0,0,0,0,0,2,24
1694.0,779.9765535274929,279.0,1.5055943728141776,1.5055943728141776,0.6932280459964519,2480.0,1694.0,0,0,1,0,0,0,0,0,2,25
3000.0,1381.3044041218882,343.0,2.67,2.67,1.227676586770576,3048.0,3000.0,0,0,1,0,0,0,0,0,2,26
3370.0,1551.6652806302545,370.0,2.995190694441428,2.995190694441428,1.3790900324722803,3288.0,3370.0,0,0,1,0,0,0,0,0,2,27
3767.0,1734.4578967757177,397.0,3.348036601175329,3.348036601175329,1.54155256745492,3528.0,3767.0,0,0,1,0,0,0,0,0,2,28
4191.0,1929.682252558278,424.0,3.724879584689621,3.724879584689621,1.7150641917184948,3768.0,4191.0,0,0,1,0,0,0,0,0,3,1
4642.0,2137.338347977935,451.0,4.125719644984305,4.125719644984305,1.8996249052630045,4008.0,4642.0,0,0,1,0,0,0,0,0,3,2
5056.0,2327.958355746756,414.0,4.493674822283638,4.493674822283638,2.0690442742373443,3679.0,5056.0,0,0,1,0,0,0,0,0,3,3
5432.0,2501.0818410633656,376.0,4.827856335966123,4.827856335966123,2.2229130731125895,3342.0,5432.0,0,0,1,0,0,0,0,0,3,4
5771.0,2657.169238729139,339.0,5.129152966653258,5.129152966653258,2.361640527417665,3013.0,5771.0,0,0,1,0,0,0,0,0,3,5
6110.0,2813.256636394912,339.0,5.430449597340393,5.430449597340393,2.5003679817227398,3013.0,6110.0,0,0,1,0,0,0,0,0,3,6
6449.0,2969.3440340606858,339.0,5.731746228027528,5.731746228027528,2.639095436027815,3013.0,6449.0,0,0,1,0,0,0,0,0,3,7
6788.0,3125.4314317264593,339.0,6.033042858714662,6.033042858714662,2.77782289033289,3013.0,6788.0,0,0,1,0,0,0,0,0,3,8
7127.0,3281.5188293922324,339.0,6.334339489401797,6.334339489401797,2.9165503446379653,3013.0,7127.0,0,0,1,0,0,0,0,0,3,9
7466.0,3437.606227058006,339.0,6.6356361200889316,6.6356361200889316,3.05527779894304,3013.0,7466.0,0,0,1,0,0,0,0,0,3,10
7805.0,3593.6936247237795,339.0,6.936932750776067,6.936932750776067,3.1940052532481156,3013.0,7805.0,0,0,1,0,0,0,0,0,3,11
8144.0,3749.7810223895526,339.0,7.238229381463201,7.238229381463201,3.3327327075531903,3013.0,8144.0,0,0,1,0,0,0,0,0,3,12
8483.0,3905.868420055326,339.0,7.539526012150336,7.539526012150336,3.471460161858266,3013.0,8483.0,0,0,1,0,0,0,0,0,3,13
8424.0,3905.868420055326,339.0,7.49,7.49,3.471460161858266,3013.0,8424.0,0,0,1,0,0,0,0,0,3,14
8606.0,3962.5019006243233,317.0,7.65,7.65,3.5217949019158588,2817.0,8606.0,0,0,1,0,0,0,0,0,3,15
8893.0,4094.646688618651,287.0,7.903926066963685,7.903926066963685,3.639242628716911,2551.0,8893.0,0,0,1,0,0,0,0,0,3,16
9151.0,4213.438867373133,258.0,8.133231467309646,8.133231467309646,3.7448228151791803,2293.0,9151.0,0,0,1,0,0,0,0,0,3,17
9380.0,4318.8784368877705,229.0,8.336762229632223,8.336762229632223,3.8385354613026674,2035.0,9380.0,0,0,1,0,0,0,0,0,3,18
9580.0,4410.965397162563,200.0,8.514518353931418,8.514518353931418,3.920380567087373,1777.0,9580.0,0,0,1,0,0,0,0,0,3,19
9751.0,4489.69974819751,171.0,8.66649984020723,8.66649984020723,3.990358132533295,1520.0,9751.0,0,0,1,0,0,0,0,0,3,20
9893.0,4555.081489992614,142.0,8.792706688459658,8.792706688459658,4.048468157640436,1262.0,9893.0,0,0,1,0,0,0,0,0,3,21
10028.0,4617.240188178099,135.0,8.912692072361613,8.912692072361613,4.1037136040451125,1200.0,10028.0,0,0,1,0,0,0,0,0,3,22
10163.0,4679.398886363583,135.0,9.03267745626357,9.03267745626357,4.158959050449788,1200.0,10163.0,0,0,1,0,0,0,0,0,3,23
9821.0,4679.398886363583,135.0,8.73,8.73,4.158959050449788,1200.0,9821.0,0,0,1,0,0,0,0,0,3,24
9944.0,4679.398886363583,123.0,8.838034500155953,8.838034500155953,4.158959050449788,1093.0,9944.0,0,0,1,0,0,0,0,0,3,25
10055.0,4679.398886363583,111.0,8.936689149142005,8.936689149142005,4.158959050449788,987.0,10055.0,0,0,1,0,0,0,0,0,3,26
10155.0,4679.398886363583,100.0,9.025567211291602,9.025567211291602,4.158959050449788,889.0,10155.0,0,0,1,0,0,0,0,0,3,27
10243.0,4716.233670473501,88.0,9.103779905983247,9.103779905983247,4.19169709276367,782.0,10243.0,0,0,1,0,0,0,0,0,3,28
10084.0,4716.233670473501,76.0,8.96,8.96,4.19169709276367,675.0,10084.0,0,0,1,0,0,0,0,0,3,29
10149.0,4716.233670473501,65.0,9.020234527562627,9.020234527562627,4.19169709276367,578.0,10149.0,0,0,1,0,0,0,0,0,3,30
10203.0,4716.233670473501,54.0,9.06822868112341,9.06822868112341,4.19169709276367,480.0,10203.0,0,0,1,0,0,0,0,0,3,31
10258.0,4723.14019249411,55.0,9.117111615305687,9.117111615305687,4.197835475697523,489.0,10258.0,0,0,1,0,0,0,0,0,4,1
10314.0,4748.924541371051,56.0,9.166883330109462,9.166883330109462,4.22075210531724,498.0,10314.0,0,0,1,0,0,0,0,0,4,2
10371.0,4748.924541371051,56.0,9.22,9.22,0.0,498.0,10373.0,0,0,1,0,0,0,0,0,4,3
10430.0,4802.334978330431,59.0,9.271759443445987,9.269981882202995,4.268222266672368,524.0,10432.0,0,0,1,0,0,0,0,0,4,4
10491.0,4830.421501214243,61.0,9.32597506135724,9.324197500114249,4.2931850239367035,542.0,10493.0,0,0,1,0,0,0,0,0,4,5
10554.0,4859.428893700803,63.0,9.381968240511487,9.380190679268495,4.318966232258886,560.0,10556.0,0,0,1,0,0,0,0,0,4,6
10618.0,4888.896720988737,64.0,9.438850200287229,9.437072639044237,4.345156666109992,569.0,10620.0,0,0,1,0,0,0,0,0,4,7
10712.0,4888.896720988737,66.0,9.52,9.52,0.0,587.0,10717.0,0,0,1,0,0,0,0,0,4,8
10858.0,4888.896720988737,80.0,9.67,9.65,0.02,711.0,10878.0,0,0,1,0,0,0,0,0,4,9
10932.0,5033.473248620161,74.0,9.733925366623893,9.716149754193973,4.473653482191979,658.0,10952.0,0,0,1,0,0,0,0,0,4,10
10891.0,5033.473248620161,67.0,9.7,9.68,0.02,595.0,10911.0,0,0,1,0,0,0,0,0,4,11
10965.0,5048.6675970655015,74.0,9.76325512713326,9.74547951470334,4.487157924646455,658.0,10985.0,0,0,1,0,0,0,0,0,4,12
11046.0,5085.962815976793,81.0,9.835246357474434,9.817470745044513,4.5203051924892605,720.0,11066.0,0,0,1,0,0,0,0,0,4,13
11134.0,5126.481078497702,88.0,9.913459052166079,9.895683439736159,4.556317039034531,782.0,11154.0,0,0,1,0,0,0,0,0,4,14
11229.0,5170.222384628228,95.0,9.997893211208197,9.980117598778277,4.595193464282266,844.0,11249.0,0,0,1,0,0,0,0,0,4,15
11388.0,5170.222384628228,88.0,10.22,10.12,0.1,782.0,11497.0,0,0,1,0,0,0,0,0,4,16
11485.0,5288.093693779962,97.0,10.304522525624307,10.207645437881245,4.699955199686688,862.0,11594.0,0,0,1,0,0,0,0,0,4,17
11591.0,5336.899782725603,106.0,10.39873327150288,10.301856183759819,4.7433331057525825,942.0,11700.0,0,0,1,0,0,0,0,0,4,18
11537.0,5336.899782725603,100.0,10.43,10.25,0.17,889.0,11731.0,0,0,1,0,0,0,0,0,4,19
11670.0,5373.274132034146,133.0,10.54449329342822,10.372069852858,4.775661922537541,1182.0,11864.0,0,0,1,0,0,0,0,0,4,20
11835.0,5449.24587426085,165.0,10.691142095975055,10.518718655404836,4.843184134809922,1466.0,12029.0,0,0,1,0,0,0,0,0,4,21
11779.0,5449.24587426085,198.0,11.34,10.47,0.88,1760.0,12764.0,0,0,1,0,0,0,0,0,4,22
12121.0,5449.24587426085,280.0,11.96,10.77,1.19,2488.0,13458.0,0,0,1,0,0,0,0,0,4,23
12429.0,5722.744146276983,308.0,12.23495403551356,11.046654344573444,5.086264098990496,2737.0,13766.0,0,0,1,0,0,0,0,0,4,24
